Age_num,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
57,-4.923309788468166,-4.935294817223004,-4.9472798459778415,-4.959264874732679,-4.971249903487517,-4.983234932242354,-4.995219960997192,-5.007204989752029,-5.019190018506867,-5.031175047261705,-5.043160076016543,-5.05514510477138,-5.067130133526217,-5.079115162281055,-5.091100191035893,-5.103085219790731,-5.115070248545568,-5.127055277300405,-5.139040306055243,-5.151025334810081,-5.1630103635649185,-5.174995392319756,-5.186980421074593,-5.198965449829431,-5.210950478584269,-5.222935507339106
58,-4.82620601775697,-4.837982630541255,-4.84975924332554,-4.861535856109825,-4.87331246889411,-4.885089081678394,-4.8968656944626785,-4.908642307246963,-4.920418920031248,-4.932195532815533,-4.943972145599818,-4.955748758384102,-4.967525371168387,-4.979301983952672,-4.991078596736957,-5.0028552095212415,-5.014631822305526,-5.026408435089811,-5.038185047874096,-5.04996166065838,-5.061738273442665,-5.07351488622695,-5.085291499011235,-5.09706811179552,-5.108844724579804,-5.1206213373640885
59,-4.758171812991537,-4.7700826791364905,-4.781993545281444,-4.793904411426397,-4.805815277571352,-4.817726143716305,-4.829637009861258,-4.841547876006212,-4.853458742151165,-4.865369608296119,-4.877280474441073,-4.889191340586026,-4.90110220673098,-4.913013072875933,-4.9249239390208865,-4.936834805165841,-4.948745671310794,-4.960656537455748,-4.972567403600701,-4.984478269745654,-4.996389135890608,-5.008300002035562,-5.0202108681805155,-5.032121734325469,-5.044032600470422,-5.055943466615376
60,-4.661628581784216,-4.67342065170031,-4.685212721616405,-4.6970047915325,-4.708796861448594,-4.720588931364689,-4.732381001280783,-4.744173071196878,-4.755965141112972,-4.767757211029067,-4.779549280945161,-4.791341350861256,-4.80313342077735,-4.814925490693445,-4.82671756060954,-4.838509630525634,-4.850301700441729,-4.862093770357823,-4.873885840273918,-4.885677910190012,-4.897469980106107,-4.9092620500222015,-4.921054119938296,-4.93284618985439,-4.9446382597704845,-4.9564303296865795
61,-4.589454422892224,-4.601224606878959,-4.612994790865694,-4.624764974852429,-4.636535158839164,-4.6483053428259,-4.660075526812634,-4.67184571079937,-4.683615894786104,-4.69538607877284,-4.707156262759575,-4.71892644674631,-4.730696630733045,-4.742466814719781,-4.754236998706515,-4.766007182693251,-4.777777366679986,-4.789547550666721,-4.801317734653456,-4.813087918640191,-4.824858102626926,-4.836628286613662,-4.848398470600396,-4.860168654587132,-4.8719388385738664,-4.883709022560602
62,-4.494057750438724,-4.505761212207283,-4.5174646739758435,-4.529168135744403,-4.540871597512963,-4.552575059281523,-4.564278521050082,-4.575981982818642,-4.587685444587201,-4.599388906355761,-4.6110923681243206,-4.622795829892881,-4.634499291661441,-4.64620275343,-4.65790621519856,-4.669609676967119,-4.681313138735679,-4.693016600504238,-4.7047200622727985,-4.716423524041359,-4.728126985809918,-4.739830447578478,-4.751533909347037,-4.763237371115597,-4.774940832884157,-4.786644294652716
63,-4.423744133812711,-4.43543242342374,-4.44712071303477,-4.458809002645799,-4.470497292256828,-4.482185581867856,-4.493873871478886,-4.505562161089915,-4.517250450700944,-4.528938740311973,-4.540627029923002,-4.552315319534031,-4.56400360914506,-4.575691898756089,-4.587380188367119,-4.599068477978148,-4.6107567675891765,-4.622445057200205,-4.634133346811234,-4.645821636422264,-4.657509926033293,-4.669198215644322,-4.6808865052553505,-4.69257479486638,-4.704263084477409,-4.715951374088438
64,-4.352842485590337,-4.364579445722204,-4.376316405854072,-4.38805336598594,-4.399790326117809,-4.411527286249677,-4.423264246381544,-4.435001206513412,-4.4467381666452805,-4.458475126777149,-4.470212086909017,-4.481949047040884,-4.4936860071727525,-4.505422967304621,-4.517159927436489,-4.528896887568357,-4.540633847700224,-4.552370807832093,-4.564107767963961,-4.575844728095829,-4.587581688227697,-4.599318648359565,-4.611055608491433,-4.622792568623301,-4.634529528755169,-4.646266488887037
65,-4.270808261130209,-4.282642039408471,-4.294475817686734,-4.306309595964996,-4.318143374243259,-4.329977152521521,-4.3418109307997845,-4.353644709078047,-4.3654784873563095,-4.377312265634572,-4.3891460439128345,-4.400979822191097,-4.412813600469359,-4.424647378747622,-4.436481157025884,-4.448314935304147,-4.460148713582409,-4.471982491860672,-4.483816270138934,-4.495650048417197,-4.507483826695459,-4.519317604973722,-4.531151383251984,-4.542985161530247,-4.554818939808509,-4.566652718086773
66,-4.20507532061355,-4.216896548270456,-4.228717775927361,-4.240539003584267,-4.252360231241173,-4.264181458898078,-4.2760026865549845,-4.28782391421189,-4.299645141868796,-4.311466369525702,-4.323287597182607,-4.335108824839513,-4.346930052496418,-4.358751280153324,-4.3705725078102295,-4.382393735467136,-4.394214963124042,-4.406036190780947,-4.417857418437853,-4.429678646094758,-4.441499873751664,-4.45332110140857,-4.4651423290654755,-4.4769635567223816,-4.488784784379287,-4.500606012036193
67,-4.128263048730037,-4.140176478443896,-4.152089908157755,-4.164003337871614,-4.175916767585473,-4.187830197299332,-4.199743627013191,-4.21165705672705,-4.223570486440909,-4.235483916154768,-4.247397345868627,-4.259310775582486,-4.271224205296345,-4.283137635010204,-4.295051064724063,-4.306964494437922,-4.318877924151781,-4.33079135386564,-4.342704783579499,-4.354618213293358,-4.366531643007217,-4.378445072721076,-4.390358502434935,-4.402271932148794,-4.4141853618626525,-4.426098791576512
68,-4.045581619196919,-4.05742462944454,-4.069267639692161,-4.081110649939783,-4.092953660187403,-4.104796670435024,-4.1166396806826455,-4.128482690930267,-4.140325701177888,-4.152168711425508,-4.16401172167313,-4.175854731920751,-4.187697742168372,-4.199540752415993,-4.211383762663614,-4.223226772911235,-4.235069783158856,-4.246912793406477,-4.258755803654099,-4.270598813901719,-4.28244182414934,-4.2942848343969615,-4.306127844644583,-4.317970854892204,-4.329813865139824,-4.341656875387446
69,-3.969083796946873,-3.980889692903509,-3.9926955888601454,-4.004501484816782,-4.016307380773418,-4.028113276730054,-4.039919172686691,-4.051725068643327,-4.0635309645999635,-4.075336860556599,-4.087142756513236,-4.098948652469872,-4.110754548426509,-4.122560444383145,-4.134366340339781,-4.146172236296417,-4.157978132253054,-4.1697840282096905,-4.181589924166326,-4.193395820122962,-4.205201716079599,-4.217007612036236,-4.2288135079928715,-4.240619403949508,-4.252425299906144,-4.264231195862781
70,-3.8732355445726903,-3.8850491934573403,-3.896862842341991,-3.9086764912266414,-3.9204901401112915,-3.932303788995942,-3.9441174378805925,-3.9559310867652426,-3.967744735649893,-3.9795583845345437,-3.991372033419194,-4.003185682303845,-4.014999331188495,-4.026812980073145,-4.038626628957796,-4.050440277842446,-4.062253926727097,-4.074067575611747,-4.085881224496397,-4.097694873381048,-4.109508522265698,-4.121322171150348,-4.133135820034999,-4.144949468919649,-4.156763117804299,-4.16857676668895
71,-3.8013763764080895,-3.813210628722787,-3.8250448810374844,-3.836879133352182,-3.8487133856668794,-3.860547637981577,-3.8723818902962743,-3.884216142610972,-3.8960503949256693,-3.9078846472403668,-3.9197188995550643,-3.9315531518697613,-3.943387404184459,-3.9552216564991562,-3.9670559088138537,-3.978890161128551,-3.9907244134432487,-4.002558665757946,-4.014392918072644,-4.026227170387341,-4.038061422702039,-4.049895675016736,-4.061729927331434,-4.073564179646131,-4.0853984319608285,-4.097232684275526
72,-3.703668742146211,-3.715604643230592,-3.7275405443149725,-3.739476445399353,-3.751412346483734,-3.7633482475681146,-3.7752841486524953,-3.787220049736876,-3.7991559508212567,-3.811091851905638,-3.823027752990018,-3.8349636540743988,-3.84689955515878,-3.8588354562431606,-3.870771357327541,-3.882707258411922,-3.8946431594963027,-3.9065790605806834,-3.918514961665064,-3.9304508627494443,-3.9423867638338255,-3.954322664918206,-3.9662585660025864,-3.9781944670869676,-3.990130368171348,-4.002066269255729
73,-3.6233968919170514,-3.635337855008366,-3.647278818099681,-3.6592197811909957,-3.67116074428231,-3.6831017073736247,-3.6950426704649395,-3.706983633556254,-3.7189245966475686,-3.7308655597388833,-3.7428065228301977,-3.7547474859215124,-3.766688449012827,-3.778629412104142,-3.7905703751954567,-3.802511338286771,-3.8144523013780858,-3.8263932644694005,-3.838334227560715,-3.8502751906520296,-3.8622161537433444,-3.874157116834659,-3.8860980799259734,-3.898039043017288,-3.9099800061086025,-3.9219209691999177
74,-3.5404066037980284,-3.5524435011304587,-3.5644803984628886,-3.5765172957953184,-3.5885541931277487,-3.6005910904601786,-3.6126279877926084,-3.6246648851250387,-3.6367017824574686,-3.648738679789899,-3.6607755771223287,-3.6728124744547586,-3.6848493717871884,-3.6968862691196187,-3.7089231664520486,-3.720960063784479,-3.7329969611169087,-3.7450338584493386,-3.757070755781769,-3.7691076531141987,-3.781144550446629,-3.793181447779059,-3.8052183451114887,-3.8172552424439186,-3.829292139776349,-3.8413290371087787
75,-3.441281755341376,-3.45312126957804,-3.464960783814704,-3.4768002980513675,-3.4886398122880315,-3.5004793265246956,-3.5123188407613593,-3.5241583549980233,-3.535997869234687,-3.547837383471351,-3.5596768977080147,-3.5715164119446787,-3.5833559261813424,-3.5951954404180064,-3.60703495465467,-3.618874468891334,-3.6307139831279978,-3.642553497364662,-3.654393011601326,-3.6662325258379895,-3.678072040074653,-3.6899115543113172,-3.7017510685479813,-3.713590582784645,-3.7254300970213086,-3.7372696112579726
76,-3.356848556160819,-3.368598295197044,-3.3803480342332692,-3.392097773269494,-3.403847512305719,-3.415597251341944,-3.4273469903781693,-3.4390967294143944,-3.450846468450619,-3.462596207486844,-3.4743459465230693,-3.4860956855592944,-3.4978454245955195,-3.5095951636317446,-3.5213449026679697,-3.533094641704195,-3.5448443807404195,-3.5565941197766446,-3.5683438588128698,-3.580093597849095,-3.5918433368853195,-3.6035930759215447,-3.6153428149577698,-3.627092553993995,-3.63884229303022,-3.650592032066445
77,-3.2668461183242163,-3.2784249320806462,-3.290003745837076,-3.3015825595935056,-3.3131613733499354,-3.3247401871063653,-3.336319000862795,-3.347897814619225,-3.3594766283756545,-3.371055442132085,-3.3826342558885143,-3.394213069644944,-3.405791883401374,-3.417370697157804,-3.428949510914234,-3.4405283246706637,-3.4521071384270936,-3.463685952183523,-3.475264765939953,-3.486843579696383,-3.4984223934528127,-3.5100012072092426,-3.521580020965672,-3.5331588347221023,-3.544737648478532,-3.5563164622349617
78,-3.176408667401329,-3.1879399654237943,-3.1994712634462594,-3.211002561468724,-3.222533859491189,-3.234065157513654,-3.245596455536119,-3.257127753558584,-3.2686590515810487,-3.280190349603514,-3.2917216476259785,-3.3032529456484436,-3.3147842436709087,-3.3263155416933734,-3.3378468397158385,-3.349378137738303,-3.3609094357607683,-3.3724407337832334,-3.383972031805698,-3.3955033298281627,-3.407034627850628,-3.418565925873093,-3.430097223895558,-3.4416285219180227,-3.4531598199404874,-3.4646911179629525
79,-3.079802094323167,-3.0911883504202846,-3.1025746065174022,-3.11396086261452,-3.1253471187116375,-3.136733374808755,-3.1481196309058728,-3.1595058870029904,-3.1708921431001076,-3.1822783991972257,-3.193664655294343,-3.2050509113914605,-3.216437167488578,-3.2278234235856957,-3.2392096796828134,-3.250595935779931,-3.2619821918770486,-3.2733684479741663,-3.284754704071284,-3.2961409601684015,-3.307527216265519,-3.318913472362637,-3.3302997284597544,-3.341685984556872,-3.3530722406539897,-3.3644584967511073
80,-2.9424057833171,-2.9527910017697194,-2.9631762202223384,-2.9735614386749574,-2.983946657127577,-2.9943318755801958,-3.0047170940328147,-3.015102312485434,-3.025487530938053,-3.035872749390672,-3.0462579678432915,-3.0566431862959105,-3.0670284047485294,-3.077413623201149,-3.087798841653768,-3.0981840601063872,-3.108569278559006,-3.118954497011625,-3.1293397154642446,-3.1397249339168636,-3.150110152369483,-3.160495370822102,-3.170880589274721,-3.18126580772734,-3.1916510261799593,-3.2020362446325783
81,-2.8505919494620384,-2.8606917531116998,-2.8707915567613616,-2.8808913604110233,-2.890991164060685,-2.9010909677103465,-2.9111907713600083,-2.92129057500967,-2.931390378659332,-2.9414901823089936,-2.9515899859586554,-2.9616897896083167,-2.9717895932579785,-2.9818893969076403,-2.991989200557302,-3.0020890042069635,-3.0121888078566252,-3.022288611506287,-3.032388415155949,-3.0424882188056106,-3.052588022455272,-3.0626878261049337,-3.0727876297545955,-3.0828874334042573,-3.0929872370539186,-3.1030870407035804
82,-2.7414732990294426,-2.7513577633001196,-2.761242227570796,-2.7711266918414728,-2.7810111561121498,-2.7908956203828263,-2.8007800846535034,-2.81066454892418,-2.8205490131948565,-2.8304334774655335,-2.84031794173621,-2.850202406006887,-2.8600868702775637,-2.8699713345482403,-2.8798557988189173,-2.889740263089594,-2.899624727360271,-2.9095091916309475,-2.919393655901624,-2.9292781201723006,-2.9391625844429776,-2.949047048713654,-2.958931512984331,-2.968815977255008,-2.9787004415256844,-2.9885849057963614
83,-2.6374117671234543,-2.647096569173419,-2.6567813712233836,-2.6664661732733483,-2.6761509753233135,-2.685835777373278,-2.695520579423243,-2.7052053814732075,-2.7148901835231722,-2.724574985573137,-2.7342597876231016,-2.7439445896730668,-2.7536293917230314,-2.763314193772996,-2.772998995822961,-2.7826837978729255,-2.79236859992289,-2.802053401972855,-2.81173820402282,-2.8214230060727843,-2.8311078081227494,-2.840792610172714,-2.850477412222679,-2.8601622142726435,-2.869847016322608,-2.879531818372573
84,-2.5300838911711274,-2.53947078926661,-2.548857687362092,-2.558244585457574,-2.5676314835530567,-2.577018381648539,-2.586405279744021,-2.5957921778395034,-2.6051790759349855,-2.6145659740304676,-2.6239528721259497,-2.6333397702214323,-2.6427266683169144,-2.6521135664123965,-2.6615004645078786,-2.670887362603361,-2.6802742606988432,-2.6896611587943253,-2.699048056889808,-2.70843495498529,-2.717821853080772,-2.7272087511762546,-2.7365956492717367,-2.745982547367219,-2.7553694454627013,-2.7647563435581834
85,-2.4243793391372512,-2.433398691801891,-2.44241804446653,-2.4514373971311696,-2.4604567497958088,-2.4694761024604484,-2.4784954551250875,-2.487514807789727,-2.4965341604543667,-2.505553513119006,-2.5145728657836455,-2.5235922184482846,-2.5326115711129242,-2.5416309237775634,-2.550650276442203,-2.5596696291068426,-2.5686889817714817,-2.5777083344361214,-2.5867276871007605,-2.5957470397654,-2.6047663924300393,-2.613785745094679,-2.6228050977593185,-2.6318244504239576,-2.6408438030885972,-2.6498631557532364
86,-2.315640185163371,-2.324237527440751,-2.3328348697181314,-2.341432211995512,-2.350029554272892,-2.3586268965502724,-2.367224238827653,-2.375821581105033,-2.3844189233824133,-2.3930162656597935,-2.401613607937174,-2.4102109502145543,-2.4188082924919345,-2.427405634769315,-2.4360029770466953,-2.4446003193240755,-2.453197661601456,-2.4617950038788363,-2.4703923461562165,-2.4789896884335967,-2.4875870307109773,-2.4961843729883575,-2.5047817152657377,-2.5133790575431183,-2.5219763998204985,-2.5305737420978787
87,-2.2091763813772154,-2.217356948480866,-2.225537515584516,-2.233718082688166,-2.2418986497918167,-2.2500792168954673,-2.2582597839991174,-2.2664403511027675,-2.274620918206418,-2.2828014853100687,-2.2909820524137188,-2.299162619517369,-2.3073431866210194,-2.31552375372467,-2.32370432082832,-2.3318848879319702,-2.340065455035621,-2.348246022139271,-2.3564265892429215,-2.3646071563465716,-2.372787723450222,-2.3809682905538723,-2.389148857657523,-2.397329424761173,-2.4055099918648235,-2.4136905589684736
88,-2.1057551261275975,-2.1134307094570737,-2.1211062927865494,-2.128781876116025,-2.136457459445501,-2.144133042774977,-2.1518086261044527,-2.1594842094339284,-2.167159792763404,-2.17483537609288,-2.182510959422356,-2.1901865427518317,-2.1978621260813074,-2.205537709410783,-2.213213292740259,-2.220888876069735,-2.2285644593992107,-2.2362400427286864,-2.243915626058162,-2.251591209387638,-2.259266792717114,-2.2669423760465897,-2.2746179593760654,-2.282293542705541,-2.289969126035017,-2.297644709364493
89,-1.996851442089847,-2.0040651891900696,-2.0112789362902923,-2.0184926833905146,-2.0257064304907373,-2.03292017759096,-2.0401339246911823,-2.047347671791405,-2.0545614188916272,-2.06177516599185,-2.0689889130920722,-2.076202660192295,-2.0834164072925176,-2.09063015439274,-2.0978439014929626,-2.105057648593185,-2.1122713956934076,-2.1194851427936303,-2.1266988898938526,-2.1339126369940753,-2.1411263840942976,-2.1483401311945203,-2.155553878294743,-2.1627676253949653,-2.169981372495188,-2.1771951195954102
90,-1.8828515972375799,-1.8895220908193908,-1.8961925844012018,-1.9028630779830125,-1.9095335715648236,-1.9162040651466345,-1.9228745587284455,-1.9295450523102562,-1.9362155458920673,-1.9428860394738783,-1.9495565330556892,-1.9562270266375,-1.962897520219311,-1.969568013801122,-1.976238507382933,-1.9829090009647439,-1.9895794945465548,-1.9962499881283657,-2.0029204817101767,-2.0095909752919874,-2.0162614688737985,-2.0229319624556092,-2.0296024560374204,-2.036272949619231,-2.0429434432010423,-2.049613936782853
91,-1.7808417071556681,-1.7865773584352185,-1.792313009714769,-1.7980486609943194,-1.8037843122738697,-1.8095199635534203,-1.8152556148329708,-1.8209912661125212,-1.8267269173920715,-1.832462568671622,-1.8381982199511726,-1.843933871230723,-1.8496695225102733,-1.8554051737898238,-1.8611408250693744,-1.8668764763489247,-1.872612127628475,-1.8783477789080256,-1.8840834301875762,-1.8898190814671265,-1.8955547327466769,-1.9012903840262274,-1.9070260353057777,-1.9127616865853283,-1.9184973378648786,-1.9242329891444292
92,-1.662684274477768,-1.6675863645580498,-1.6724884546383316,-1.6773905447186135,-1.6822926347988956,-1.6871947248791774,-1.6920968149594593,-1.6969989050397412,-1.7019009951200232,-1.706803085200305,-1.711705175280587,-1.7166072653608688,-1.721509355441151,-1.7264114455214328,-1.7313135356017146,-1.7362156256819965,-1.7411177157622786,-1.7460198058425604,-1.7509218959228423,-1.7558239860031242,-1.7607260760834063,-1.7656281661636881,-1.77053025624397,-1.7754323463242518,-1.7803344364045337,-1.7852365264848158
93,-1.548999554046545,-1.55290975734028,-1.5568199606340145,-1.5607301639277493,-1.5646403672214841,-1.5685505705152187,-1.5724607738089535,-1.5763709771026884,-1.5802811803964232,-1.5841913836901578,-1.5881015869838926,-1.5920117902776274,-1.5959219935713622,-1.5998321968650968,-1.6037424001588316,-1.6076526034525664,-1.611562806746301,-1.6154730100400359,-1.6193832133337707,-1.6232934166275053,-1.62720361992124,-1.631113823214975,-1.6350240265087097,-1.6389342298024445,-1.6428444330961791,-1.646754636389914
94,-1.440090277038153,-1.4429882427325873,-1.4458862084270219,-1.4487841741214564,-1.451682139815891,-1.4545801055103256,-1.4574780712047601,-1.4603760368991947,-1.4632740025936293,-1.4661719682880638,-1.4690699339824982,-1.4719678996769328,-1.4748658653713673,-1.477763831065802,-1.4806617967602365,-1.483559762454671,-1.4864577281491056,-1.4893556938435402,-1.4922536595379747,-1.495151625232409,-1.4980495909268436,-1.5009475566212782,-1.5038455223157128,-1.5067434880101473,-1.509641453704582,-1.5125394193990165
95,-1.3387485629610505,-1.3407929940381664,-1.3428374251152824,-1.3448818561923983,-1.346926287269514,-1.34897071834663,-1.351015149423746,-1.3530595805008616,-1.3551040115779776,-1.3571484426550935,-1.3591928737322094,-1.3612373048093251,-1.363281735886441,-1.365326166963557,-1.367370598040673,-1.3694150291177887,-1.3714594601949046,-1.3735038912720205,-1.3755483223491365,-1.3775927534262522,-1.3796371845033681,-1.381681615580484,-1.3837260466575998,-1.3857704777347157,-1.3878149088118317,-1.3898593398889476
96,-1.2370717533138726,-1.2381275987100921,-1.2391834441063116,-1.2402392895025312,-1.2412951348987507,-1.2423509802949702,-1.2434068256911897,-1.2444626710874092,-1.2455185164836287,-1.2465743618798482,-1.2476302072760679,-1.2486860526722874,-1.2497418980685069,-1.2507977434647264,-1.2518535888609459,-1.2529094342571654,-1.253965279653385,-1.2550211250496044,-1.256076970445824,-1.2571328158420434,-1.258188661238263,-1.2592445066344824,-1.260300352030702,-1.2613561974269214,-1.262412042823141,-1.2634678882193604
97,-1.1372091596443368,-1.1370251554657322,-1.1368411512871277,-1.1366571471085232,-1.1364731429299186,-1.136289138751314,-1.1361051345727093,-1.1359211303941048,-1.1357371262155003,-1.1355531220368957,-1.1353691178582912,-1.1351851136796867,-1.1350011095010821,-1.1348171053224776,-1.134633101143873,-1.1344490969652685,-1.1342650927866638,-1.1340810886080592,-1.1338970844294547,-1.1337130802508502,-1.1335290760722456,-1.133345071893641,-1.1331610677150366,-1.132977063536432,-1.1327930593578275,-1.1326090551792227
98,-1.043894876926025,-1.0422784507686156,-1.0406620246112062,-1.039045598453797,-1.0374291722963875,-1.0358127461389781,-1.0341963199815687,-1.0325798938241593,-1.03096346766675,-1.0293470415093406,-1.0277306153519312,-1.0261141891945218,-1.0244977630371126,-1.0228813368797032,-1.0212649107222938,-1.0196484845648843,-1.0180320584074751,-1.0164156322500657,-1.0147992060926563,-1.0131827799352469,-1.0115663537778377,-1.0099499276204282,-1.0083335014630188,-1.0067170753056094,-1.0051006491482002,-1.0034842229907908
99,-0.9733912761968462,-0.9706700927367978,-0.9679489092767495,-0.9652277258167011,-0.9625065423566528,-0.9597853588966043,-0.9570641754365561,-0.9543429919765076,-0.9516218085164593,-0.9489006250564109,-0.9461794415963626,-0.9434582581363142,-0.9407370746762659,-0.9380158912162175,-0.9352947077561692,-0.9325735242961208,-0.9298523408360725,-0.9271311573760241,-0.9244099739159758,-0.9216887904559274,-0.918967606995879,-0.9162464235358307,-0.9135252400757823,-0.910804056615734,-0.9080828731556856,-0.9053616896956374
100,-0.930969334178483,-0.9303780775295821,-0.9297868208806812,-0.9291955642317802,-0.9286043075828793,-0.9280130509339783,-0.9274217942850774,-0.9268305376361765,-0.9262392809872755,-0.9256480243383746,-0.9250567676894736,-0.9244655110405727,-0.9238742543916717,-0.9232829977427708,-0.9226917410938699,-0.922100484444969,-0.9215092277960679,-0.920917971147167,-0.9203267144982661,-0.9197354578493652,-0.9191442012004643,-0.9185529445515632,-0.9179616879026623,-0.9173704312537614,-0.9167791746048605,-0.9161879179559594
