Age_num,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
85,-1.7419070123485134,-1.7381296067430858,-1.7479818468821673,-1.6606048990093447,-1.6968002600976415,-1.753828048393499,-1.7103583000659055,-1.6896127121647417,-1.7389374439452525,-1.7829583132749862,-1.7232114966939673,-1.8029195114871062,-1.8552553341206155,-1.8729152961890638,-1.8182102264493374,-1.8043767331879865,-1.820696125042829,-1.837123010979585,-1.84009083865989,-1.8735141414770589,-1.864975531559314,-1.946975716570785,-1.875286740949327,-1.9039029371827136,-1.8711793708855275,-1.885718562161439,-1.9104416590023718,-1.8984608834887229,-1.9134932990038265,-1.8873412859223395,-1.8783963708877787,-1.9449036557396877,-1.9041714548326494,-1.9260957571224548,-1.9659271593298815,-1.9404590334193248,-1.9740874260424897,-2.0058119696554955,-2.0026064343989685,-2.0376242026792886,-2.0185948268808147,-2.0529787893944946,-2.1180160636596117,-2.1298173623383105,-2.163084054216488,-2.1585020651875286,-2.1980449137201217,-2.1678531712930225,-2.190998996542028,-2.222296261765243,-2.206329905304906,-2.2179406817255876,-2.187962602157348,-2.2065206522614806,-2.2428644090181113,-2.218464557128752,-2.2546905678847993,-2.2760600140546905,-2.2831354691727324,-2.2928823175326607,-2.260819543761578,-2.2685412181134588,-2.2696533447590714,-2.262845283825186,-2.275213146198195,-2.272366314410049,-2.2466585487050383,-2.2524815060278,-2.262297641316363,-2.272725365161363,-2.2891655393345807,-2.3396329684697847,-2.303215291527434,-2.3708639337473403,-2.3781818651684214,-2.380060266273457,-2.4204343808450575,-2.409457862642869,-2.424391210402338,-2.4419621094626875,-2.4410199163813013,-2.4751900096047064,-2.4625895393969697,-2.4961212995555973,-2.5040527726303954,-2.5241923250512737,-2.5615630973174714,-2.3955011410203664,-2.424617142939844,-2.4593909613833325,-2.531646118072293,-2.555865738728494
86,-1.6694055626036748,-1.669830373701881,-1.6682170507033411,-1.5796655407671196,-1.6166992119748291,-1.6715952707912785,-1.6287226738459675,-1.6137622489142214,-1.66785123098476,-1.7147873170425436,-1.6504161691626584,-1.7208891612284722,-1.753735625883931,-1.775238691903343,-1.7440212867688298,-1.7367373356106806,-1.7445591396046651,-1.7422438539761884,-1.7821141353767938,-1.7960145090839486,-1.7678359327887507,-1.8308392323152636,-1.8254941382776924,-1.7806237026676563,-1.8036842881003674,-1.8106670971556824,-1.8198812045450792,-1.8247683160350476,-1.8269473651312171,-1.8164805322231354,-1.8065543761123133,-1.8375688802593568,-1.8477077919942115,-1.8314071535205414,-1.8674446845761314,-1.861868677873246,-1.8803546452199935,-1.9208322448456328,-1.9149242103178707,-1.9181325438542658,-1.9433803516927661,-1.9601378849761015,-2.0301638773103194,-2.014013416357432,-2.0754495204102983,-2.06393046285993,-2.0891767756679935,-2.0641825544335286,-2.0959856437405677,-2.1177583434840996,-2.108689112358948,-2.1171600237474606,-2.1185067469250987,-2.112130036303369,-2.112229231171769,-2.1383256790184997,-2.1741039313455057,-2.1742798328411217,-2.1953283762623377,-2.208248113868643,-2.16611552104899,-2.1744997532308274,-2.1646334839360315,-2.169497548855691,-2.1669359443985217,-2.1733039699822934,-2.146778641855846,-2.1521584817674193,-2.16049542708797,-2.1548032224748357,-2.1755296239718604,-2.219780050237336,-2.2247540600402,-2.2302365248270677,-2.2748823811550984,-2.262845283825186,-2.3052686906232474,-2.310083133171403,-2.3137269334128905,-2.3282209002526946,-2.331715287101181,-2.3573369930477988,-2.3516913071019983,-2.3751235282846452,-2.3794229417186705,-2.4044849370228913,-2.436859618816514,-2.3082108881456125,-2.344876917184889,-2.3496767005278962,-2.4277629027222747,-2.442456541364767
87,-1.5946675335306504,-1.5971388568470835,-1.5867668540032485,-1.4981067565755966,-1.540765759038365,-1.5968870056157551,-1.551636094511846,-1.537573168722721,-1.5918485168430554,-1.6379454174822436,-1.5699768435531867,-1.6402373839876287,-1.655953166175569,-1.6621216467195437,-1.6495830527385271,-1.6711484361286246,-1.691923184073044,-1.676582493063434,-1.6926945291850004,-1.7229762197102534,-1.711437415959748,-1.772427540928563,-1.726573033032784,-1.7469142188663058,-1.683622810623477,-1.7267191989876203,-1.7301659052230485,-1.7213028695141293,-1.738698438207977,-1.7239456926003187,-1.7038035384698216,-1.7531235424135947,-1.7488666603247072,-1.758761926044948,-1.765466187173336,-1.7664836121236909,-1.7985605441972572,-1.844729958795134,-1.8355420920864451,-1.8389202615450546,-1.8462937995767918,-1.9002114251336033,-1.9464292837824309,-1.9269539583168784,-1.979603446555332,-1.9953577793082122,-2.014875520920383,-1.9778818399728315,-2.013736201540398,-2.038983133248993,-2.0151380481590913,-2.026500006387928,-2.024885176901859,-2.0422844948835026,-2.0252412766286976,-2.0082675838253206,-2.072600991681783,-2.0926645820093106,-2.095522144311644,-2.118448517676531,-2.075146777396968,-2.089184853962827,-2.072243509780462,-2.081187064218298,-2.069182347638724,-2.066264738323274,-2.0496652873545544,-2.0497584753147375,-2.0542339397680123,-2.0580793468278675,-2.0688814957505888,-2.1117911947250922,-2.1058265856245484,-2.1522101035518237,-2.145615532802993,-2.166420919181455,-2.197558633126642,-2.2033010014648196,-2.197630659776534,-2.210543886830299,-2.2084665319763728,-2.2360111447444044,-2.221733481801962,-2.260618154172739,-2.2516638678156595,-2.284607659763393,-2.306301992113153,-2.1878466875238876,-2.253452130443836,-2.271658294846892,-2.315954060733,-2.3337043120529155
88,-1.5214728237054562,-1.5217842417592289,-1.50577633916193,-1.4177602607161208,-1.4671574051773295,-1.5301647315395925,-1.4845292136129633,-1.464844183701117,-1.5167356758138095,-1.5571253876383753,-1.4809391623376524,-1.555622301762485,-1.567811441591713,-1.5613194023452082,-1.5410365491869933,-1.5842478626105367,-1.641398246045076,-1.6366806488279746,-1.6565662082719859,-1.6861569828475054,-1.6601050870860545,-1.7009996265225482,-1.6696285659284105,-1.674483228637266,-1.6632501662113501,-1.6337306050031448,-1.667432558171443,-1.644686923249372,-1.6816377063185206,-1.6564142226317158,-1.628595247975795,-1.6772725263889323,-1.6916680107030724,-1.6825033512914822,-1.7363455761800235,-1.6748461449943668,-1.7259324036205959,-1.7698649138928446,-1.7641520843265295,-1.7734520768857696,-1.7592729181937563,-1.7822805365942838,-1.874048197318125,-1.862576861283711,-1.8969799946849668,-1.8928491180352354,-1.9520056891701605,-1.911435295082137,-1.9246761936569272,-1.9612959051044456,-1.949838856329224,-1.9486308467991786,-1.9287069758456932,-1.9570186202942328,-1.951773303803759,-1.9292093863944944,-1.9644856096286767,-2.0141782832278077,-2.0110504512267746,-2.021482115402691,-1.983455226869946,-1.987190581975729,-1.9832880811730134,-1.9789158951880643,-1.9898641264508388,-1.9775711092835082,-1.9396030804931856,-1.9576700261501814,-1.9566293954482818,-1.9529287217144597,-1.9629891687403012,-2.003792471913003,-1.99231017188963,-2.0270388628867875,-2.060195932234397,-2.020802890598458,-2.0981922424447816,-2.085290614202163,-2.090987945580208,-2.091878561783519,-2.0953107948445147,-2.128640189267261,-2.108985704028544,-2.1399731678205027,-2.1400666634963956,-2.1457693960530593,-2.1918221965097744,-2.05953695879699,-2.1432336747676155,-2.179350278659417,-2.231884347421326,-2.21257986870762
89,-1.4543805009551183,-1.4483485042151643,-1.431358674898278,-1.3436717486855114,-1.40027158905075,-1.4711204911382005,-1.4285882717106404,-1.4006002034571605,-1.447693282628977,-1.4807325212439175,-1.390563460772098,-1.469271703959407,-1.488628350222028,-1.4864462430703318,-1.4561333047106384,-1.4852046134157117,-1.564636645729561,-1.5956582890257285,-1.5468810409679132,-1.570914557763349,-1.609132958937145,-1.629237639734485,-1.5837165608844688,-1.5840333582123742,-1.5565893281371668,-1.5668766313500266,-1.5662299665609019,-1.5780797591222926,-1.5985573213378885,-1.5522025571097793,-1.55337426429817,-1.5951948284460944,-1.5869917236042703,-1.6079190664648306,-1.6168200938079478,-1.6051570882506254,-1.621611713365809,-1.6971058685610085,-1.6854284246857845,-1.673843109126437,-1.669750707873434,-1.709142232346907,-1.775191479500636,-1.7638252869380002,-1.8109606374370202,-1.8051000605251295,-1.845679368017487,-1.8240430202282552,-1.8437814500957552,-1.866151173937744,-1.8493716330557843,-1.8590922907892238,-1.839650138064737,-1.8557797246884862,-1.8730779904056434,-1.8383417725170692,-1.8696734442615002,-1.8929752528336699,-1.9181325438542658,-1.9317804451495062,-1.8725509571675778,-1.8987479760112669,-1.880997322978577,-1.895115328885395,-1.8830461541545558,-1.8752410831674393,-1.844192360077483,-1.8450463283933893,-1.8506754266432806,-1.8436297721582844,-1.8568037182244048,-1.8985409940413283,-1.8849608740620716,-1.921549298809056,-1.9449456143684858,-1.942061564367131,-1.9655701465236104,-1.9830119886075948,-1.9673636382744852,-1.9817487480101055,-1.9817850257671283,-2.012927473221531,-1.9979279163363033,-2.018617410354982,-2.0230460854847316,-2.033260492578517,-2.0566864145589494,-1.9332999923406382,-2.0219578474159676,-2.0615387571582864,-2.1536221318547977,-2.1500442797354493
90,-1.3972542013562326,-1.3801890366009109,-1.3713269339981042,-1.2824281613961979,-1.344964335669205,-1.4237179700327485,-1.3807139605586427,-1.3423961430308866,-1.3908406799839594,-1.415719052354718,-1.3094111007863882,-1.3912586629009742,-1.4233775204699688,-1.4383247692142749,-1.4110256744591265,-1.4173269288204464,-1.4665200855399703,-1.513814145439742,-1.4170628947915271,-1.4673569220002955,-1.4517591778034145,-1.5387231908488765,-1.483920420504403,-1.471778178150812,-1.4558888421089822,-1.463827886093625,-1.4816121409530956,-1.456630992190342,-1.4943607565929802,-1.4738062269695416,-1.4507262212792795,-1.4936835999122589,-1.4814009616478827,-1.498370710926448,-1.5387930728647683,-1.5007987773276716,-1.5573294503860053,-1.571742400270282,-1.5919860853204384,-1.6004187080139405,-1.5781960612948513,-1.6310395569918612,-1.6797423579440642,-1.662886158642304,-1.7199338138647235,-1.7040948056765675,-1.746472577214041,-1.7068798628476312,-1.763166181489352,-1.7913375582450124,-1.7533140565425254,-1.7655187872230258,-1.7519581554251862,-1.7538858167999734,-1.769096231499776,-1.7457503113314865,-1.7938175856975267,-1.799049980539518,-1.8159517570017643,-1.8497339806909807,-1.7970997029276725,-1.7934749398066765,-1.7895279608958212,-1.7879786256334393,-1.7744127964973393,-1.7738056086719591,-1.755574127387526,-1.7472814461324664,-1.7571725524686874,-1.7533198302645843,-1.7560198079114295,-1.7999872245666817,-1.7744717664109066,-1.810110830120943,-1.8345584166325313,-1.8193506285492158,-1.8827241046021488,-1.8373239415399156,-1.8634402355843058,-1.857591626752478,-1.8686102764401655,-1.8910318883454043,-1.8698356118588235,-1.902561429395302,-1.8946563554479083,-1.912748137438649,-1.9446030037421076,-1.807072111609773,-1.8974133612498518,-1.934060632698164,-2.0274792711067597,-2.0675920253226865
91,-1.3529833837989187,-1.3217770902081039,-1.3243529595797072,-1.2344148298276714,-1.3007443847895441,-1.3861903665275155,-1.3411986320269693,-1.2895052754361664,-1.3492683622834436,-1.3728215286950596,-1.245472111503965,-1.3281424409708165,-1.3677160123586982,-1.3977517470102419,-1.3805389552881508,-1.3789613137530987,-1.3868305048192415,-1.3931498060768728,-1.4267539213273968,-1.4426234718679025,-1.4549158729979295,-1.5039479051606752,-1.4834265998658929,-1.4690935310138455,-1.4422976776358098,-1.436308474009061,-1.473862984251407,-1.4644115903839938,-1.4456240716958864,-1.4627737582651101,-1.4311201936461673,-1.463616107302263,-1.486724827245457,-1.4472935530789632,-1.4808644148850767,-1.4531865833733297,-1.4756065648005798,-1.5453791938833834,-1.5220636846161286,-1.5279224436519647,-1.5391705201605992,-1.5638624336428113,-1.6204381942929658,-1.6077942639646248,-1.6351865824568779,-1.6553666743225146,-1.6876643538515703,-1.6351250193700855,-1.6657701970245724,-1.7206711946323872,-1.6936949044091054,-1.6853690840679234,-1.6804506796805199,-1.6821161379320857,-1.6776311037504874,-1.664792072566178,-1.6973242175162575,-1.7285706084724421,-1.7153319036980703,-1.7481369199247527,-1.722063644870376,-1.7155931882745943,-1.7005887542898133,-1.6905883167103923,-1.6908811837725342,-1.6905178244848422,-1.6384600087280519,-1.648917058978414,-1.6551363608858483,-1.6444538779417202,-1.6544928114005826,-1.6978156770517272,-1.674653996398862,-1.7030894685155558,-1.7217223431647508,-1.7143152115265252,-1.7715157627510125,-1.7734697505070067,-1.7288973524714284,-1.7687326335178442,-1.7625890919282752,-1.7785905611797062,-1.7615290479129064,-1.7818764673741063,-1.7847322182945649,-1.794142305929849,-1.8270841019689559,-1.6969366809069375,-1.776762488222147,-1.8162775970417806,-1.8977201649579138,-1.9433733694033435
92,-1.3206789200687863,-1.2772319061028536,-1.2898684403497116,-1.1982227012342546,-1.2693828162123892,-1.3586519571037616,-1.3085632461963363,-1.2429180887465268,-1.3155190790708484,-1.3493647320349806,-1.2084026014053217,-1.2863657716973707,-1.32722954340091,-1.3614183507137803,-1.348902241902828,-1.3479471062433266,-1.3350918708549098,-1.2899519869387892,-1.3435950897869087,-1.332685350075046,-1.3387697593415793,-1.3971975858322407,-1.4152536630976338,-1.4027611983553956,-1.3522756163115925,-1.3412674596253338,-1.357520332752243,-1.3349132705865345,-1.3865663981185998,-1.3146958206720971,-1.32888620069144,-1.3927954474622506,-1.3712244842673391,-1.375904522903839,-1.3849392796576263,-1.349064089119409,-1.3985005545187341,-1.4449960828941828,-1.4399736576427016,-1.4369604837996863,-1.4323843739811337,-1.466247072843184,-1.541143951795112,-1.5025855101926913,-1.5452385112912153,-1.5416390868696652,-1.6094079128840915,-1.554154588810869,-1.579097862048317,-1.6180549325412146,-1.5958259766142808,-1.5948991148130196,-1.5598956502089476,-1.5862879525354008,-1.5890619201312912,-1.5644788872383613,-1.6098580006588041,-1.631990316904612,-1.6389800148150884,-1.6372974093131798,-1.5966105361293137,-1.615964162149662,-1.606980933280926,-1.5884692984979514,-1.5964822012738844,-1.587104177370001,-1.5468575572526944,-1.5358250628333225,-1.5631652001034217,-1.5417839368683999,-1.5468669506726038,-1.6027552909702378,-1.5682096004719583,-1.5967438243752154,-1.6228575543935693,-1.6049679177626488,-1.6567653968413172,-1.6446610266441564,-1.6449821919589913,-1.6430050372780483,-1.6565190378425951,-1.6653153823272755,-1.6515889146940423,-1.6796350802233984,-1.6566291056392275,-1.6915485902179745,-1.7096119014046265,-1.58218759794394,-1.6660717580016933,-1.6867078012587664,-1.7762956527377183,-1.8210605846736938
93,-1.2985838952165358,-1.2489039241943658,-1.2722445073459603,-1.174614669465935,-1.2503379113248705,-1.3438327515034083,-1.2836908424881004,-1.2030798697773442,-1.2886523566785013,-1.3330910918960983,-1.1955946658154253,-1.2783659453415612,-1.308977827623104,-1.3363201363222397,-1.3159551962926492,-1.3098297394758283,-1.2914824872675386,-1.2253666970136086,-1.2798500329990325,-1.3343169008272164,-1.2435455794457593,-1.3078418402003174,-1.28685815960761,-1.2962306472537324,-1.2849623489970716,-1.272008990724892,-1.273194273367889,-1.2429804735080292,-1.2963988140170646,-1.2911296464405586,-1.2276611713397374,-1.3078196513435603,-1.2908096510923057,-1.2928295192684522,-1.318949780651858,-1.284582895153078,-1.3138285937895433,-1.372766279640199,-1.3277575643529798,-1.3919060773874703,-1.326114073299304,-1.3890902660219084,-1.4439870352985402,-1.4232862000597937,-1.4782254564660562,-1.4615568456204375,-1.503682474768237,-1.4710638892951424,-1.4942538066276372,-1.5328056290365795,-1.487326480039172,-1.5145823814214214,-1.4808512247381163,-1.4898786773764612,-1.5071205223897264,-1.4783657913403798,-1.513214513377802,-1.5233519635209714,-1.5465241479991427,-1.556096217452277,-1.495096347405853,-1.515619754231549,-1.503327178260572,-1.5174149477880483,-1.4893419979895874,-1.4886505055352055,-1.4684202370825892,-1.4501717675086512,-1.445984919309611,-1.438021433786163,-1.4453991384852471,-1.4894572932342296,-1.4726804790792403,-1.501440376771793,-1.5220087060806513,-1.5050283487878464,-1.5461063694016373,-1.54667440319849,-1.5399818149195603,-1.5656650759335964,-1.5251611043054367,-1.567830626336005,-1.5368475197933074,-1.5716509188734418,-1.5649139785546347,-1.5711984497804319,-1.5979887054571964,-1.459566375091731,-1.5545284143995615,-1.579947073667069,-1.6560474558860123,-1.7038859639778154
94,-1.281465987024274,-1.233013773999244,-1.264575968039264,-1.1595732170292516,-1.2331132940723533,-1.3287880078178977,-1.2608077410784748,-1.16830326091356,-1.2601940104234701,-1.3123192549353178,-1.1851019835756844,-1.288256994381846,-1.3112017310437898,-1.3107343008993906,-1.276443143773402,-1.255862767913225,-1.2367990722574862,-1.1787274989698981,-1.175323800939155,-1.2583409968094297,-1.2418754531744096,-1.2279376817797683,-1.2151888024648019,-1.236771516077322,-1.198726589805983,-1.2024273325162864,-1.2005320638017702,-1.215940802635128,-1.2298001438087567,-1.2012232544716301,-1.1955847492959912,-1.2166494816197224,-1.221651488786447,-1.207836927108167,-1.2302962459954516,-1.229280355952566,-1.2362756346379202,-1.2842577635622352,-1.2802636700797607,-1.2546312125770498,-1.2954377199769638,-1.2987048179671994,-1.3755008215107314,-1.3436065882470736,-1.407951186379135,-1.3908607713191699,-1.4213413961974584,-1.375809519677616,-1.4268997124423115,-1.4464011170520128,-1.4242247071550242,-1.4231741364075219,-1.3980592973740378,-1.4250310314408077,-1.4025253742303079,-1.392071013897345,-1.4362033509413887,-1.4559403029537232,-1.4464011170520128,-1.4610998072212569,-1.413891688311995,-1.4238176357374468,-1.4107837943525858,-1.4213662525484645,-1.4022489615769782,-1.39285181429763,-1.3582162662350963,-1.3566967246809472,-1.3614924862061812,-1.3380300494723787,-1.3633202975600691,-1.3865143853234405,-1.375010266659632,-1.4080819972431637,-1.4205090652709664,-1.3968741300276344,-1.4536699696532887,-1.4407885624220564,-1.4414435007861919,-1.433717260422074,-1.4540465739707154,-1.44397432270693,-1.4489743437439455,-1.4687850626869692,-1.4523102396793934,-1.466944920164312,-1.4815197445195323,-1.3608956564078292,-1.4450342601426682,-1.4632661223134786,-1.552703199453796,-1.5935153518902851
95,-1.2595348459874314,-1.2232099915135088,-1.2484542643074306,-1.1347795084808439,-1.201771894771882,-1.289665051749668,-1.218751472863745,-1.1335857939912077,-1.2181663917389176,-1.2664512267026669,-1.1592512230869692,-1.2727085660113027,-1.2951565097485538,-1.2660609966393577,-1.2095147995180129,-1.1792346643166687,-1.1658809332033484,-1.1321204694484057,-1.1321297761748423,-1.1542973178842302,-1.1338219369084837,-1.2095282070396327,-1.1861754542286926,-1.1679077059174152,-1.1195979554796582,-1.147888671022448,-1.2066965102475327,-1.1583782167675438,-1.1582572030546319,-1.1351372785505052,-1.091522480856247,-1.193326346188635,-1.1461662672299144,-1.1593755450938779,-1.1941412924126467,-1.141245297084527,-1.2016122592725988,-1.2298582947789538,-1.2283952867380827,-1.2196551317280433,-1.1970600856491247,-1.247290967239476,-1.3114021251528736,-1.2708678777307414,-1.3302089672044133,-1.31103105661968,-1.3428786132879136,-1.3008876041780217,-1.3257299764117916,-1.3808094308893208,-1.3615471158755683,-1.3455555700609476,-1.3252368918189754,-1.3447878009681644,-1.330783971192323,-1.3085780497166137,-1.3283311600969276,-1.3669977441783006,-1.3616563841683598,-1.3831273812986873,-1.336978620804087,-1.3438940927293321,-1.320427971989376,-1.3227450791180493,-1.3315978642008628,-1.3096555941307193,-1.2634468383224777,-1.2686251097144672,-1.2600776557107085,-1.26422187167178,-1.2457709695903005,-1.31263134508732,-1.272133878994656,-1.304084158008826,-1.318908647085553,-1.303432247094959,-1.3642745856710359,-1.3382549548891634,-1.3303867291815945,-1.3400407446024556,-1.3452906231159831,-1.3894433138715825,-1.3162385880463543,-1.3780722554612232,-1.3419062527488554,-1.3551523468008344,-1.3845159434424794,-1.2508163643591654,-1.3386591493655908,-1.3512361453048276,-1.444741605144768,-1.4895548611326945
96,-1.2549152830635106,-1.239814167253995,-1.249461922946372,-1.1233149013084816,-1.1867290035914242,-1.26537668802139,-1.1866798595978751,-1.1190099129398883,-1.1985243408633706,-1.2295744132616673,-1.1423573010457082,-1.2609982858253093,-1.2743845390663098,-1.2397139781037054,-1.1808977594557146,-1.126209615860214,-1.1195183044735628,-1.102996886985934,-1.0721933621374184,-1.1082505882081117,-1.127829999088084,-1.1283583484412514,-1.130601532040365,-1.104761154254988,-1.0648429457316186,-1.1053589966054664,-1.1364013870709837,-1.0901561428605717,-1.1068370192262222,-1.0591223809816974,-1.045568327592128,-1.081734522847322,-1.118339598800698,-1.0875358594285296,-1.1653452157542166,-1.1202016712612584,-1.1258981859163288,-1.1706960033218758,-1.1473751032115462,-1.122475770082753,-1.144145362918484,-1.169184978840272,-1.2651002608759019,-1.1879091845583358,-1.258819773965416,-1.2307891704852945,-1.2781936033571912,-1.2225611691372889,-1.2610618088100638,-1.283939959298094,-1.274953364243038,-1.2666322032312147,-1.2466715588590513,-1.249416573924595,-1.2435213045288562,-1.2252100602097686,-1.2445031747059778,-1.2706006176262732,-1.2912678579116033,-1.3026446281293058,-1.2410518125673566,-1.2561085587464644,-1.2546908256182971,-1.2338926383982962,-1.2281323090435647,-1.2180514449354953,-1.1884111835419129,-1.1769414652749055,-1.1693234212347738,-1.1768441369376832,-1.1639703455333654,-1.2116320616934253,-1.1890874759098273,-1.2281835330409943,-1.2525609888946208,-1.2181190591020414,-1.267601517242329,-1.253712919556037,-1.2417889044101855,-1.2454686369352024,-1.2523160683701064,-1.2603068521665717,-1.2602680613811417,-1.2483113914831667,-1.2590768592187664,-1.2551397909011803,-1.2784090354789537,-1.143762385926953,-1.2437085834362498,-1.254715373197644,-1.3391970576022623,-1.372628170356076
97,-1.2797781135775215,-1.2810194491259534,-1.2754437436884274,-1.1337815400873972,-1.1929801126292092,-1.2667031833603575,-1.1846964592828197,-1.1283089004049465,-1.2071812793147185,-1.224893456378941,-1.150713277574129,-1.2621281855609996,-1.2635565097505272,-1.2189713895331304,-1.1986238024447589,-1.1443274853994956,-1.125235563788552,-1.1215483199511673,-1.0787243708916192,-1.0848957914045367,-1.0518584821826096,-1.1194264073492652,-1.0215484750354775,-1.0997329163368128,-1.0195201865230272,-1.0250877009357071,-1.0502765134319803,-1.0224599077428662,-1.053124714908867,-1.0215456975470214,-0.9693434679086365,-1.0470317355433012,-1.0647791393318151,-1.0647211370465086,-1.0290563757187554,-1.0695264137730562,-1.0478241218360047,-1.129849118009968,-1.088248182045805,-1.118229453163578,-1.057523129839417,-1.1078175271715367,-1.1474507040016104,-1.1627412936688613,-1.172677646345226,-1.1693395204315853,-1.207749928687468,-1.1779250128444427,-1.1907275775759154,-1.2210443643836135,-1.1688180382515605,-1.2092600907559952,-1.1978615163450872,-1.1870829116576682,-1.17246767733911,-1.1566090538263418,-1.1733886379822442,-1.2020978963981241,-1.2070040606113284,-1.2285490070255352,-1.1648226064793135,-1.1729587507967665,-1.1479706142106512,-1.174323391302941,-1.1487651809298416,-1.1397155727465633,-1.098703292808861,-1.1039223621870053,-1.1063320091833289,-1.0812685643504845,-1.0924224850892026,-1.1279041365451414,-1.094063649430733,-1.1435709524189142,-1.1468838373418089,-1.1151472406352816,-1.1925252450438657,-1.18197650645404,-1.1504288778452356,-1.1557923498011828,-1.154094343677115,-1.1767792566418065,-1.1527918495815803,-1.1924857011171486,-1.133887196759248,-1.1595700284621777,-1.1862343975710592,-1.0446128591693284,-1.1458422705551237,-1.1526176785166538,-1.2287813403018302,-1.2919410025594145
98,-1.3369443536919445,-1.3265887496994706,-1.2979685150900104,-1.1533557385294095,-1.2086369981194833,-1.273229996456797,-1.2038161499302098,-1.1595572742955507,-1.2266036271995822,-1.2368438526698524,-1.190405261104398,-1.2708856976109564,-1.2531140301102863,-1.201050412010455,-1.2152595945098281,-1.2127747614793256,-1.2201699392285072,-1.1992506379906067,-1.0270770517327514,-1.0395097658332946,-0.9783682836823655,-1.046752554737732,-1.001889470743375,-1.0472254986514118,-1.0009258435108548,-1.0228158142655515,-0.9996641886725218,-1.0186335830426605,-1.0297142216749622,-0.9917284338807267,-0.9825186792889895,-1.0080360234499426,-1.0049197802252137,-1.037371386203375,-1.0904417585428143,-1.0236365502752987,-1.0276637307830672,-1.1045800604479012,-1.0294538308913246,-1.0511286919720504,-1.0368946173891294,-1.047000395038688,-1.081174219443123,-1.0694681354884028,-1.1537772789330092,-1.1360836528249696,-1.1915173630585902,-1.1192732642397933,-1.1768116962635633,-1.1573341593641435,-1.1187282650529877,-1.1148331381956607,-1.118905816436212,-1.1192395759028455,-1.120974468826767,-1.0933740323200054,-1.1218706802453111,-1.1609771738648402,-1.1266969979187789,-1.1441893204806046,-1.0942099930068845,-1.1049845484591392,-1.0722780973763715,-1.082144627960944,-1.0940935137273713,-1.0626584443863152,-1.021937399580685,-1.015691265782532,-1.0231690655017796,-0.9923891451806767,-1.0034430278833124,-1.0644804635074023,-1.0310929022272501,-1.0377213493761457,-1.059012801105067,-1.0421884779162847,-1.1124881142037577,-1.098661289868649,-1.085242069729938,-1.0705730870368966,-1.0561765569224553,-1.080054553575842,-1.0564756386861611,-1.0774018293033005,-1.0782921482461272,-1.0533856090317717,-1.100709486250436,-0.959876960037078,-1.0606490966324118,-1.0557166057266663,-1.1352928706878147,-1.1855993023181646
99,-1.3504099765572755,-1.312516157619589,-1.248391537139228,-1.1117795984537358,-1.1827039322307897,-1.2336179102915397,-1.1872992504844477,-1.1505742276012407,-1.2126604327235015,-1.2053837993113323,-1.1924132079792515,-1.2491933471811043,-1.2138952022358989,-1.1584068800551295,-1.1951419116911812,-1.2225951284540308,-1.3118958597452988,-1.3002818161302343,-1.2225170237495409,-1.1392624229571804,-1.1738381161585922,-1.1784447684410797,-1.086838868177954,-1.055466596026712,-0.9943387635705252,-1.0353614712652328,-1.0207488770129707,-0.9642081519954903,-1.0065656101139404,-0.953613646985877,-0.9841199949018051,-1.0073895419576129,-0.9931258809350233,-1.0334595811815945,-1.0482234031349806,-1.0162436726331665,-0.9977611248722192,-1.0869278187392906,-1.0578283748729163,-1.0527206067571493,-1.0335326639534879,-1.0336844683173114,-1.0910400307149597,-1.0324762941708152,-1.0990904029465278,-1.089112554367827,-1.1050962642783664,-1.0618455455763764,-1.1194723548557788,-1.1186578654741317,-1.0807085218905241,-1.065765693263164,-1.0151391639167584,-1.0522994763165163,-1.058643778261825,-1.0132615397583582,-1.0382917130690417,-1.0640543524598962,-1.0592579305995542,-1.083807423523435,-1.0342947294408236,-1.0509799373625286,-1.0274737208349158,-1.0220680010283238,-1.0023116903992049,-1.0289836193434458,-0.953572126721387,-0.956422860240128,-0.9736735826628974,-0.93186640534025,-0.928998636340986,-0.9765105918677098,-0.9524361785105084,-0.9888641128846466,-0.981125296828373,-0.9854800512271537,-1.0292914709613985,-0.9986294065973439,-0.9948470447799302,-1.0100548574364956,-1.009725421510176,-1.0242072892027962,-0.9845535127992358,-1.009725421510176,-0.9742164988777796,-1.0053296174162978,-1.0184868151889879,-0.8744124953739109,-0.9662296806440124,-0.967468243491105,-1.0588715184602515,-1.1036087502189322
